scheme_code,scheme_name,nav_date,nav_value
120841,Kotak Bluechip Fund Direct Growth,2022-10-04,39.9903
120841,Kotak Bluechip Fund Direct Growth,2022-10-05,39.6305
120841,Kotak Bluechip Fund Direct Growth,2022-10-06,39.1682
120841,Kotak Bluechip Fund Direct Growth,2022-10-07,38.7415
120841,Kotak Bluechip Fund Direct Growth,2022-10-10,38.6657
120841,Kotak Bluechip Fund Direct Growth,2022-10-11,38.5137
120841,Kotak Bluechip Fund Direct Growth,2022-10-12,38.2383
120841,Kotak Bluechip Fund Direct Growth,2022-10-13,37.931
120841,Kotak Bluechip Fund Direct Growth,2022-10-14,38.0752
120841,Kotak Bluechip Fund Direct Growth,2022-10-17,38.7161
120841,Kotak Bluechip Fund Direct Growth,2022-10-18,38.7226
120841,Kotak Bluechip Fund Direct Growth,2022-10-19,38.6988
120841,Kotak Bluechip Fund Direct Growth,2022-10-20,38.2762
120841,Kotak Bluechip Fund Direct Growth,2022-10-21,38.1853
120841,Kotak Bluechip Fund Direct Growth,2022-10-24,38.7422
120841,Kotak Bluechip Fund Direct Growth,2022-10-25,39.2361
120841,Kotak Bluechip Fund Direct Growth,2022-10-26,39.7036
120841,Kotak Bluechip Fund Direct Growth,2022-10-27,40.1614
120841,Kotak Bluechip Fund Direct Growth,2022-10-28,40.384
120841,Kotak Bluechip Fund Direct Growth,2022-10-31,40.5905
120841,Kotak Bluechip Fund Direct Growth,2022-11-01,40.7219
120841,Kotak Bluechip Fund Direct Growth,2022-11-02,40.5304
120841,Kotak Bluechip Fund Direct Growth,2022-11-03,40.5833
120841,Kotak Bluechip Fund Direct Growth,2022-11-04,40.7004
120841,Kotak Bluechip Fund Direct Growth,2022-11-07,41.0219
120841,Kotak Bluechip Fund Direct Growth,2022-11-08,41.0835
120841,Kotak Bluechip Fund Direct Growth,2022-11-09,42.1337
120841,Kotak Bluechip Fund Direct Growth,2022-11-10,41.5347
120841,Kotak Bluechip Fund Direct Growth,2022-11-11,41.9232
120841,Kotak Bluechip Fund Direct Growth,2022-11-14,41.915
120841,Kotak Bluechip Fund Direct Growth,2022-11-15,41.9287
120841,Kotak Bluechip Fund Direct Growth,2022-11-16,41.5324
120841,Kotak Bluechip Fund Direct Growth,2022-11-17,42.0529
120841,Kotak Bluechip Fund Direct Growth,2022-11-18,42.3949
120841,Kotak Bluechip Fund Direct Growth,2022-11-21,42.8318
120841,Kotak Bluechip Fund Direct Growth,2022-11-22,42.9316
120841,Kotak Bluechip Fund Direct Growth,2022-11-23,42.7771
120841,Kotak Bluechip Fund Direct Growth,2022-11-24,42.7558
120841,Kotak Bluechip Fund Direct Growth,2022-11-25,42.991
120841,Kotak Bluechip Fund Direct Growth,2022-11-28,41.9692
120841,Kotak Bluechip Fund Direct Growth,2022-11-29,42.4215
120841,Kotak Bluechip Fund Direct Growth,2022-11-30,43.6693
120841,Kotak Bluechip Fund Direct Growth,2022-12-01,43.9341
120841,Kotak Bluechip Fund Direct Growth,2022-12-02,43.7991
120841,Kotak Bluechip Fund Direct Growth,2022-12-05,43.7275
120841,Kotak Bluechip Fund Direct Growth,2022-12-06,44.1119
120841,Kotak Bluechip Fund Direct Growth,2022-12-07,43.9884
120841,Kotak Bluechip Fund Direct Growth,2022-12-08,44.4602
120841,Kotak Bluechip Fund Direct Growth,2022-12-09,44.3806
120841,Kotak Bluechip Fund Direct Growth,2022-12-12,45.3068
120841,Kotak Bluechip Fund Direct Growth,2022-12-13,46.2374
120841,Kotak Bluechip Fund Direct Growth,2022-12-14,46.0681
120841,Kotak Bluechip Fund Direct Growth,2022-12-15,46.0371
120841,Kotak Bluechip Fund Direct Growth,2022-12-16,46.0386
120841,Kotak Bluechip Fund Direct Growth,2022-12-19,46.0474
120841,Kotak Bluechip Fund Direct Growth,2022-12-20,45.5377
120841,Kotak Bluechip Fund Direct Growth,2022-12-21,44.9572
120841,Kotak Bluechip Fund Direct Growth,2022-12-22,45.645
120841,Kotak Bluechip Fund Direct Growth,2022-12-23,46.2556
120841,Kotak Bluechip Fund Direct Growth,2022-12-26,46.8648
120841,Kotak Bluechip Fund Direct Growth,2022-12-27,46.8398
120841,Kotak Bluechip Fund Direct Growth,2022-12-28,47.9173
120841,Kotak Bluechip Fund Direct Growth,2022-12-29,47.9188
120841,Kotak Bluechip Fund Direct Growth,2022-12-30,48.4293
120841,Kotak Bluechip Fund Direct Growth,2023-01-02,47.6369
120841,Kotak Bluechip Fund Direct Growth,2023-01-03,47.5198
120841,Kotak Bluechip Fund Direct Growth,2023-01-04,47.4452
120841,Kotak Bluechip Fund Direct Growth,2023-01-05,47.4222
120841,Kotak Bluechip Fund Direct Growth,2023-01-06,46.6821
120841,Kotak Bluechip Fund Direct Growth,2023-01-09,47.0904
120841,Kotak Bluechip Fund Direct Growth,2023-01-10,47.6858
120841,Kotak Bluechip Fund Direct Growth,2023-01-11,47.2744
120841,Kotak Bluechip Fund Direct Growth,2023-01-12,46.6377
120841,Kotak Bluechip Fund Direct Growth,2023-01-13,46.2214
120841,Kotak Bluechip Fund Direct Growth,2023-01-16,46.5101
120841,Kotak Bluechip Fund Direct Growth,2023-01-17,46.1911
120841,Kotak Bluechip Fund Direct Growth,2023-01-18,46.1306
120841,Kotak Bluechip Fund Direct Growth,2023-01-19,45.5502
120841,Kotak Bluechip Fund Direct Growth,2023-01-20,46.6458
120841,Kotak Bluechip Fund Direct Growth,2023-01-23,46.7007
120841,Kotak Bluechip Fund Direct Growth,2023-01-24,47.359
120841,Kotak Bluechip Fund Direct Growth,2023-01-25,47.6535
120841,Kotak Bluechip Fund Direct Growth,2023-01-26,47.6439
120841,Kotak Bluechip Fund Direct Growth,2023-01-27,47.6046
120841,Kotak Bluechip Fund Direct Growth,2023-01-30,47.2046
120841,Kotak Bluechip Fund Direct Growth,2023-01-31,46.9636
120841,Kotak Bluechip Fund Direct Growth,2023-02-01,46.4097
120841,Kotak Bluechip Fund Direct Growth,2023-02-02,45.8016
120841,Kotak Bluechip Fund Direct Growth,2023-02-03,46.9621
120841,Kotak Bluechip Fund Direct Growth,2023-02-06,47.1334
120841,Kotak Bluechip Fund Direct Growth,2023-02-07,47.9765
120841,Kotak Bluechip Fund Direct Growth,2023-02-08,47.5338
120841,Kotak Bluechip Fund Direct Growth,2023-02-09,46.8341
120841,Kotak Bluechip Fund Direct Growth,2023-02-10,46.2986
120841,Kotak Bluechip Fund Direct Growth,2023-02-13,46.078
120841,Kotak Bluechip Fund Direct Growth,2023-02-14,46.112
120841,Kotak Bluechip Fund Direct Growth,2023-02-15,46.0423
120841,Kotak Bluechip Fund Direct Growth,2023-02-16,45.629
120841,Kotak Bluechip Fund Direct Growth,2023-02-17,45.6907
120841,Kotak Bluechip Fund Direct Growth,2023-02-20,45.8005
120841,Kotak Bluechip Fund Direct Growth,2023-02-21,46.2003
120841,Kotak Bluechip Fund Direct Growth,2023-02-22,47.0293
120841,Kotak Bluechip Fund Direct Growth,2023-02-23,46.8381
120841,Kotak Bluechip Fund Direct Growth,2023-02-24,47.5353
120841,Kotak Bluechip Fund Direct Growth,2023-02-27,47.5872
120841,Kotak Bluechip Fund Direct Growth,2023-02-28,46.7293
120841,Kotak Bluechip Fund Direct Growth,2023-03-01,47.7433
120841,Kotak Bluechip Fund Direct Growth,2023-03-02,49.0596
120841,Kotak Bluechip Fund Direct Growth,2023-03-03,49.4388
120841,Kotak Bluechip Fund Direct Growth,2023-03-06,49.5069
120841,Kotak Bluechip Fund Direct Growth,2023-03-07,49.3605
120841,Kotak Bluechip Fund Direct Growth,2023-03-08,49.1005
120841,Kotak Bluechip Fund Direct Growth,2023-03-09,49.8286
120841,Kotak Bluechip Fund Direct Growth,2023-03-10,49.8332
120841,Kotak Bluechip Fund Direct Growth,2023-03-13,50.8491
120841,Kotak Bluechip Fund Direct Growth,2023-03-14,50.8857
120841,Kotak Bluechip Fund Direct Growth,2023-03-15,50.6491
120841,Kotak Bluechip Fund Direct Growth,2023-03-16,50.2989
120841,Kotak Bluechip Fund Direct Growth,2023-03-17,49.8651
120841,Kotak Bluechip Fund Direct Growth,2023-03-20,50.1877
120841,Kotak Bluechip Fund Direct Growth,2023-03-21,49.4231
120841,Kotak Bluechip Fund Direct Growth,2023-03-22,48.9526
120841,Kotak Bluechip Fund Direct Growth,2023-03-23,49.7453
120841,Kotak Bluechip Fund Direct Growth,2023-03-24,49.1904
120841,Kotak Bluechip Fund Direct Growth,2023-03-27,49.7144
120841,Kotak Bluechip Fund Direct Growth,2023-03-28,48.4986
120841,Kotak Bluechip Fund Direct Growth,2023-03-29,49.3571
120841,Kotak Bluechip Fund Direct Growth,2023-03-30,48.6196
120841,Kotak Bluechip Fund Direct Growth,2023-03-31,48.1228
120841,Kotak Bluechip Fund Direct Growth,2023-04-03,48.5302
120841,Kotak Bluechip Fund Direct Growth,2023-04-04,48.7022
120841,Kotak Bluechip Fund Direct Growth,2023-04-05,49.2399
120841,Kotak Bluechip Fund Direct Growth,2023-04-06,48.4993
120841,Kotak Bluechip Fund Direct Growth,2023-04-07,48.347
120841,Kotak Bluechip Fund Direct Growth,2023-04-10,48.0035
120841,Kotak Bluechip Fund Direct Growth,2023-04-11,47.3783
120841,Kotak Bluechip Fund Direct Growth,2023-04-12,47.7313
120841,Kotak Bluechip Fund Direct Growth,2023-04-13,48.2858
120841,Kotak Bluechip Fund Direct Growth,2023-04-14,48.1051
120841,Kotak Bluechip Fund Direct Growth,2023-04-17,48.9986
120841,Kotak Bluechip Fund Direct Growth,2023-04-18,48.5513
120841,Kotak Bluechip Fund Direct Growth,2023-04-19,49.4389
120841,Kotak Bluechip Fund Direct Growth,2023-04-20,49.7873
120841,Kotak Bluechip Fund Direct Growth,2023-04-21,49.0712
120841,Kotak Bluechip Fund Direct Growth,2023-04-24,50.2527
120841,Kotak Bluechip Fund Direct Growth,2023-04-25,49.9998
120841,Kotak Bluechip Fund Direct Growth,2023-04-26,50.7378
120841,Kotak Bluechip Fund Direct Growth,2023-04-27,50.8417
120841,Kotak Bluechip Fund Direct Growth,2023-04-28,51.0854
120841,Kotak Bluechip Fund Direct Growth,2023-05-01,51.6532
120841,Kotak Bluechip Fund Direct Growth,2023-05-02,52.193
120841,Kotak Bluechip Fund Direct Growth,2023-05-03,51.9944
120841,Kotak Bluechip Fund Direct Growth,2023-05-04,52.3417
120841,Kotak Bluechip Fund Direct Growth,2023-05-05,52.6442
120841,Kotak Bluechip Fund Direct Growth,2023-05-08,52.7949
120841,Kotak Bluechip Fund Direct Growth,2023-05-09,52.6819
120841,Kotak Bluechip Fund Direct Growth,2023-05-10,52.8315
120841,Kotak Bluechip Fund Direct Growth,2023-05-11,54.0947
120841,Kotak Bluechip Fund Direct Growth,2023-05-12,53.9194
120841,Kotak Bluechip Fund Direct Growth,2023-05-15,54.7163
120841,Kotak Bluechip Fund Direct Growth,2023-05-16,54.3259
120841,Kotak Bluechip Fund Direct Growth,2023-05-17,53.7676
120841,Kotak Bluechip Fund Direct Growth,2023-05-18,55.8977
120841,Kotak Bluechip Fund Direct Growth,2023-05-19,56.2767
120841,Kotak Bluechip Fund Direct Growth,2023-05-22,56.6769
120841,Kotak Bluechip Fund Direct Growth,2023-05-23,57.0987
120841,Kotak Bluechip Fund Direct Growth,2023-05-24,58.0801
120841,Kotak Bluechip Fund Direct Growth,2023-05-25,58.3817
120841,Kotak Bluechip Fund Direct Growth,2023-05-26,58.9711
120841,Kotak Bluechip Fund Direct Growth,2023-05-29,58.2397
120841,Kotak Bluechip Fund Direct Growth,2023-05-30,58.9448
120841,Kotak Bluechip Fund Direct Growth,2023-05-31,58.795
120841,Kotak Bluechip Fund Direct Growth,2023-06-01,59.2866
120841,Kotak Bluechip Fund Direct Growth,2023-06-02,58.0842
120841,Kotak Bluechip Fund Direct Growth,2023-06-05,58.5408
120841,Kotak Bluechip Fund Direct Growth,2023-06-06,56.9835
120841,Kotak Bluechip Fund Direct Growth,2023-06-07,56.8119
120841,Kotak Bluechip Fund Direct Growth,2023-06-08,55.6662
120841,Kotak Bluechip Fund Direct Growth,2023-06-09,56.1058
120841,Kotak Bluechip Fund Direct Growth,2023-06-12,56.1692
120841,Kotak Bluechip Fund Direct Growth,2023-06-13,55.6666
120841,Kotak Bluechip Fund Direct Growth,2023-06-14,56.6414
120841,Kotak Bluechip Fund Direct Growth,2023-06-15,56.049
120841,Kotak Bluechip Fund Direct Growth,2023-06-16,54.027
120841,Kotak Bluechip Fund Direct Growth,2023-06-19,54.3762
120841,Kotak Bluechip Fund Direct Growth,2023-06-20,53.2398
120841,Kotak Bluechip Fund Direct Growth,2023-06-21,52.7032
120841,Kotak Bluechip Fund Direct Growth,2023-06-22,52.3918
120841,Kotak Bluechip Fund Direct Growth,2023-06-23,51.5122
120841,Kotak Bluechip Fund Direct Growth,2023-06-26,51.2225
120841,Kotak Bluechip Fund Direct Growth,2023-06-27,50.3741
120841,Kotak Bluechip Fund Direct Growth,2023-06-28,50.4873
120841,Kotak Bluechip Fund Direct Growth,2023-06-29,49.7581
120841,Kotak Bluechip Fund Direct Growth,2023-06-30,49.791
120841,Kotak Bluechip Fund Direct Growth,2023-07-03,50.5002
120841,Kotak Bluechip Fund Direct Growth,2023-07-04,50.9895
120841,Kotak Bluechip Fund Direct Growth,2023-07-05,50.9548
120841,Kotak Bluechip Fund Direct Growth,2023-07-06,50.3655
120841,Kotak Bluechip Fund Direct Growth,2023-07-07,50.4768
120841,Kotak Bluechip Fund Direct Growth,2023-07-10,50.0705
120841,Kotak Bluechip Fund Direct Growth,2023-07-11,50.2064
120841,Kotak Bluechip Fund Direct Growth,2023-07-12,49.1881
120841,Kotak Bluechip Fund Direct Growth,2023-07-13,49.6793
120841,Kotak Bluechip Fund Direct Growth,2023-07-14,49.714
120841,Kotak Bluechip Fund Direct Growth,2023-07-17,51.0465
120841,Kotak Bluechip Fund Direct Growth,2023-07-18,51.8618
120841,Kotak Bluechip Fund Direct Growth,2023-07-19,52.2297
120841,Kotak Bluechip Fund Direct Growth,2023-07-20,52.1677
120841,Kotak Bluechip Fund Direct Growth,2023-07-21,51.7266
120841,Kotak Bluechip Fund Direct Growth,2023-07-24,52.3271
120841,Kotak Bluechip Fund Direct Growth,2023-07-25,52.1987
120841,Kotak Bluechip Fund Direct Growth,2023-07-26,52.9462
120841,Kotak Bluechip Fund Direct Growth,2023-07-27,53.2167
120841,Kotak Bluechip Fund Direct Growth,2023-07-28,53.4932
120841,Kotak Bluechip Fund Direct Growth,2023-07-31,53.8909
120841,Kotak Bluechip Fund Direct Growth,2023-08-01,53.3124
120841,Kotak Bluechip Fund Direct Growth,2023-08-02,52.6745
120841,Kotak Bluechip Fund Direct Growth,2023-08-03,52.0223
120841,Kotak Bluechip Fund Direct Growth,2023-08-04,52.6919
120841,Kotak Bluechip Fund Direct Growth,2023-08-07,52.1097
120841,Kotak Bluechip Fund Direct Growth,2023-08-08,51.6118
120841,Kotak Bluechip Fund Direct Growth,2023-08-09,51.9602
120841,Kotak Bluechip Fund Direct Growth,2023-08-10,51.8187
120841,Kotak Bluechip Fund Direct Growth,2023-08-11,51.598
120841,Kotak Bluechip Fund Direct Growth,2023-08-14,51.3246
120841,Kotak Bluechip Fund Direct Growth,2023-08-15,49.9077
120841,Kotak Bluechip Fund Direct Growth,2023-08-16,49.3436
120841,Kotak Bluechip Fund Direct Growth,2023-08-17,50.058
120841,Kotak Bluechip Fund Direct Growth,2023-08-18,49.749
120841,Kotak Bluechip Fund Direct Growth,2023-08-21,48.6294
120841,Kotak Bluechip Fund Direct Growth,2023-08-22,48.0558
120841,Kotak Bluechip Fund Direct Growth,2023-08-23,48.2777
120841,Kotak Bluechip Fund Direct Growth,2023-08-24,48.4892
120841,Kotak Bluechip Fund Direct Growth,2023-08-25,48.3325
120841,Kotak Bluechip Fund Direct Growth,2023-08-28,47.9473
120841,Kotak Bluechip Fund Direct Growth,2023-08-29,47.1549
120841,Kotak Bluechip Fund Direct Growth,2023-08-30,47.3773
120841,Kotak Bluechip Fund Direct Growth,2023-08-31,47.8679
120841,Kotak Bluechip Fund Direct Growth,2023-09-01,48.6226
120841,Kotak Bluechip Fund Direct Growth,2023-09-04,47.9892
120841,Kotak Bluechip Fund Direct Growth,2023-09-05,48.79
120841,Kotak Bluechip Fund Direct Growth,2023-09-06,48.7715
120841,Kotak Bluechip Fund Direct Growth,2023-09-07,48.8017
120841,Kotak Bluechip Fund Direct Growth,2023-09-08,49.3396
120841,Kotak Bluechip Fund Direct Growth,2023-09-11,49.0341
120841,Kotak Bluechip Fund Direct Growth,2023-09-12,47.7756
120841,Kotak Bluechip Fund Direct Growth,2023-09-13,48.1941
120841,Kotak Bluechip Fund Direct Growth,2023-09-14,48.4101
120841,Kotak Bluechip Fund Direct Growth,2023-09-15,48.2153
120841,Kotak Bluechip Fund Direct Growth,2023-09-18,48.59
120841,Kotak Bluechip Fund Direct Growth,2023-09-19,49.0867
120841,Kotak Bluechip Fund Direct Growth,2023-09-20,48.2108
120841,Kotak Bluechip Fund Direct Growth,2023-09-21,48.2383
120841,Kotak Bluechip Fund Direct Growth,2023-09-22,46.9344
120841,Kotak Bluechip Fund Direct Growth,2023-09-25,46.8788
120841,Kotak Bluechip Fund Direct Growth,2023-09-26,46.6832
120841,Kotak Bluechip Fund Direct Growth,2023-09-27,46.9728
120841,Kotak Bluechip Fund Direct Growth,2023-09-28,46.382
120841,Kotak Bluechip Fund Direct Growth,2023-09-29,46.1613
120841,Kotak Bluechip Fund Direct Growth,2023-10-02,44.3937
120841,Kotak Bluechip Fund Direct Growth,2023-10-03,44.704
120841,Kotak Bluechip Fund Direct Growth,2023-10-04,44.67
120841,Kotak Bluechip Fund Direct Growth,2023-10-05,44.7302
120841,Kotak Bluechip Fund Direct Growth,2023-10-06,43.942
120841,Kotak Bluechip Fund Direct Growth,2023-10-09,44.165
120841,Kotak Bluechip Fund Direct Growth,2023-10-10,45.0542
120841,Kotak Bluechip Fund Direct Growth,2023-10-11,44.9678
120841,Kotak Bluechip Fund Direct Growth,2023-10-12,45.332
120841,Kotak Bluechip Fund Direct Growth,2023-10-13,44.872
120841,Kotak Bluechip Fund Direct Growth,2023-10-16,44.8441
120841,Kotak Bluechip Fund Direct Growth,2023-10-17,44.0335
120841,Kotak Bluechip Fund Direct Growth,2023-10-18,44.4632
120841,Kotak Bluechip Fund Direct Growth,2023-10-19,44.5618
120841,Kotak Bluechip Fund Direct Growth,2023-10-20,43.9232
120841,Kotak Bluechip Fund Direct Growth,2023-10-23,43.5137
120841,Kotak Bluechip Fund Direct Growth,2023-10-24,43.5586
120841,Kotak Bluechip Fund Direct Growth,2023-10-25,44.0546
120841,Kotak Bluechip Fund Direct Growth,2023-10-26,44.85
120841,Kotak Bluechip Fund Direct Growth,2023-10-27,44.7913
120841,Kotak Bluechip Fund Direct Growth,2023-10-30,44.0712
120841,Kotak Bluechip Fund Direct Growth,2023-10-31,44.2105
120841,Kotak Bluechip Fund Direct Growth,2023-11-01,45.1707
120841,Kotak Bluechip Fund Direct Growth,2023-11-02,44.3047
120841,Kotak Bluechip Fund Direct Growth,2023-11-03,43.8104
120841,Kotak Bluechip Fund Direct Growth,2023-11-06,44.1448
120841,Kotak Bluechip Fund Direct Growth,2023-11-07,44.2394
120841,Kotak Bluechip Fund Direct Growth,2023-11-08,43.9633
120841,Kotak Bluechip Fund Direct Growth,2023-11-09,44.0926
120841,Kotak Bluechip Fund Direct Growth,2023-11-10,44.6231
120841,Kotak Bluechip Fund Direct Growth,2023-11-13,44.5838
120841,Kotak Bluechip Fund Direct Growth,2023-11-14,44.4977
120841,Kotak Bluechip Fund Direct Growth,2023-11-15,44.8256
120841,Kotak Bluechip Fund Direct Growth,2023-11-16,44.6935
120841,Kotak Bluechip Fund Direct Growth,2023-11-17,45.3197
120841,Kotak Bluechip Fund Direct Growth,2023-11-20,46.4355
120841,Kotak Bluechip Fund Direct Growth,2023-11-21,45.9518
120841,Kotak Bluechip Fund Direct Growth,2023-11-22,45.2763
120841,Kotak Bluechip Fund Direct Growth,2023-11-23,45.4919
120841,Kotak Bluechip Fund Direct Growth,2023-11-24,44.8038
120841,Kotak Bluechip Fund Direct Growth,2023-11-27,44.1169
120841,Kotak Bluechip Fund Direct Growth,2023-11-28,43.0453
120841,Kotak Bluechip Fund Direct Growth,2023-11-29,42.8607
120841,Kotak Bluechip Fund Direct Growth,2023-11-30,42.8566
120841,Kotak Bluechip Fund Direct Growth,2023-12-01,42.6034
120841,Kotak Bluechip Fund Direct Growth,2023-12-04,43.327
120841,Kotak Bluechip Fund Direct Growth,2023-12-05,44.0241
120841,Kotak Bluechip Fund Direct Growth,2023-12-06,45.0563
120841,Kotak Bluechip Fund Direct Growth,2023-12-07,45.095
120841,Kotak Bluechip Fund Direct Growth,2023-12-08,45.7492
120841,Kotak Bluechip Fund Direct Growth,2023-12-11,45.9324
120841,Kotak Bluechip Fund Direct Growth,2023-12-12,46.0611
120841,Kotak Bluechip Fund Direct Growth,2023-12-13,45.8166
120841,Kotak Bluechip Fund Direct Growth,2023-12-14,44.586
120841,Kotak Bluechip Fund Direct Growth,2023-12-15,44.9404
120841,Kotak Bluechip Fund Direct Growth,2023-12-18,45.5763
120841,Kotak Bluechip Fund Direct Growth,2023-12-19,44.7555
120841,Kotak Bluechip Fund Direct Growth,2023-12-20,44.7638
120841,Kotak Bluechip Fund Direct Growth,2023-12-21,45.3099
120841,Kotak Bluechip Fund Direct Growth,2023-12-22,45.128
120841,Kotak Bluechip Fund Direct Growth,2023-12-25,45.7876
120841,Kotak Bluechip Fund Direct Growth,2023-12-26,45.7243
120841,Kotak Bluechip Fund Direct Growth,2023-12-27,45.4499
120841,Kotak Bluechip Fund Direct Growth,2023-12-28,46.1454
120841,Kotak Bluechip Fund Direct Growth,2023-12-29,45.6422
120841,Kotak Bluechip Fund Direct Growth,2024-01-01,45.2589
120841,Kotak Bluechip Fund Direct Growth,2024-01-02,44.7861
120841,Kotak Bluechip Fund Direct Growth,2024-01-03,44.1854
120841,Kotak Bluechip Fund Direct Growth,2024-01-04,44.2798
120841,Kotak Bluechip Fund Direct Growth,2024-01-05,44.0205
120841,Kotak Bluechip Fund Direct Growth,2024-01-08,44.2919
120841,Kotak Bluechip Fund Direct Growth,2024-01-09,43.3832
120841,Kotak Bluechip Fund Direct Growth,2024-01-10,42.8118
120841,Kotak Bluechip Fund Direct Growth,2024-01-11,42.8511
120841,Kotak Bluechip Fund Direct Growth,2024-01-12,43.6197
120841,Kotak Bluechip Fund Direct Growth,2024-01-15,43.8309
120841,Kotak Bluechip Fund Direct Growth,2024-01-16,43.5341
120841,Kotak Bluechip Fund Direct Growth,2024-01-17,42.769
120841,Kotak Bluechip Fund Direct Growth,2024-01-18,42.4493
120841,Kotak Bluechip Fund Direct Growth,2024-01-19,42.4404
120841,Kotak Bluechip Fund Direct Growth,2024-01-22,41.2524
120841,Kotak Bluechip Fund Direct Growth,2024-01-23,40.6642
120841,Kotak Bluechip Fund Direct Growth,2024-01-24,40.3164
120841,Kotak Bluechip Fund Direct Growth,2024-01-25,40.204
120841,Kotak Bluechip Fund Direct Growth,2024-01-26,40.1899
120841,Kotak Bluechip Fund Direct Growth,2024-01-29,39.9073
120841,Kotak Bluechip Fund Direct Growth,2024-01-30,40.1615
120841,Kotak Bluechip Fund Direct Growth,2024-01-31,40.2337
120841,Kotak Bluechip Fund Direct Growth,2024-02-01,40.0671
120841,Kotak Bluechip Fund Direct Growth,2024-02-02,40.3886
120841,Kotak Bluechip Fund Direct Growth,2024-02-05,40.6731
120841,Kotak Bluechip Fund Direct Growth,2024-02-06,39.9757
120841,Kotak Bluechip Fund Direct Growth,2024-02-07,39.9724
120841,Kotak Bluechip Fund Direct Growth,2024-02-08,40.4114
120841,Kotak Bluechip Fund Direct Growth,2024-02-09,40.9363
120841,Kotak Bluechip Fund Direct Growth,2024-02-12,41.1308
120841,Kotak Bluechip Fund Direct Growth,2024-02-13,41.028
120841,Kotak Bluechip Fund Direct Growth,2024-02-14,41.2477
120841,Kotak Bluechip Fund Direct Growth,2024-02-15,41.6599
120841,Kotak Bluechip Fund Direct Growth,2024-02-16,41.7303
120841,Kotak Bluechip Fund Direct Growth,2024-02-19,41.8573
120841,Kotak Bluechip Fund Direct Growth,2024-02-20,41.7444
120841,Kotak Bluechip Fund Direct Growth,2024-02-21,41.0873
120841,Kotak Bluechip Fund Direct Growth,2024-02-22,41.0137
120841,Kotak Bluechip Fund Direct Growth,2024-02-23,40.6927
120841,Kotak Bluechip Fund Direct Growth,2024-02-26,40.3758
120841,Kotak Bluechip Fund Direct Growth,2024-02-27,41.0827
120841,Kotak Bluechip Fund Direct Growth,2024-02-28,41.5641
120841,Kotak Bluechip Fund Direct Growth,2024-02-29,40.7319
120841,Kotak Bluechip Fund Direct Growth,2024-03-01,40.2139
120841,Kotak Bluechip Fund Direct Growth,2024-03-04,40.0505
120841,Kotak Bluechip Fund Direct Growth,2024-03-05,39.7546
120841,Kotak Bluechip Fund Direct Growth,2024-03-06,39.918
120841,Kotak Bluechip Fund Direct Growth,2024-03-07,39.3342
120841,Kotak Bluechip Fund Direct Growth,2024-03-08,39.7985
120841,Kotak Bluechip Fund Direct Growth,2024-03-11,39.7894
120841,Kotak Bluechip Fund Direct Growth,2024-03-12,39.6387
120841,Kotak Bluechip Fund Direct Growth,2024-03-13,39.6438
120841,Kotak Bluechip Fund Direct Growth,2024-03-14,39.4571
120841,Kotak Bluechip Fund Direct Growth,2024-03-15,38.5075
120841,Kotak Bluechip Fund Direct Growth,2024-03-18,38.5245
120841,Kotak Bluechip Fund Direct Growth,2024-03-19,38.3878
120841,Kotak Bluechip Fund Direct Growth,2024-03-20,37.9596
120841,Kotak Bluechip Fund Direct Growth,2024-03-21,38.4709
120841,Kotak Bluechip Fund Direct Growth,2024-03-22,38.7915
120841,Kotak Bluechip Fund Direct Growth,2024-03-25,39.9384
120841,Kotak Bluechip Fund Direct Growth,2024-03-26,40.3505
120841,Kotak Bluechip Fund Direct Growth,2024-03-27,40.0511
120841,Kotak Bluechip Fund Direct Growth,2024-03-28,39.6277
120841,Kotak Bluechip Fund Direct Growth,2024-03-29,39.4046
120841,Kotak Bluechip Fund Direct Growth,2024-04-01,39.1012
120841,Kotak Bluechip Fund Direct Growth,2024-04-02,39.164
120841,Kotak Bluechip Fund Direct Growth,2024-04-03,38.4525
120841,Kotak Bluechip Fund Direct Growth,2024-04-04,38.7627
120841,Kotak Bluechip Fund Direct Growth,2024-04-05,38.8168
120841,Kotak Bluechip Fund Direct Growth,2024-04-08,39.0764
120841,Kotak Bluechip Fund Direct Growth,2024-04-09,38.5517
120841,Kotak Bluechip Fund Direct Growth,2024-04-10,38.6773
120841,Kotak Bluechip Fund Direct Growth,2024-04-11,39.2919
120841,Kotak Bluechip Fund Direct Growth,2024-04-12,38.898
120841,Kotak Bluechip Fund Direct Growth,2024-04-15,38.4952
120841,Kotak Bluechip Fund Direct Growth,2024-04-16,38.8357
120841,Kotak Bluechip Fund Direct Growth,2024-04-17,38.3957
120841,Kotak Bluechip Fund Direct Growth,2024-04-18,38.2997
120841,Kotak Bluechip Fund Direct Growth,2024-04-19,38.9895
120841,Kotak Bluechip Fund Direct Growth,2024-04-22,38.5924
120841,Kotak Bluechip Fund Direct Growth,2024-04-23,39.3192
120841,Kotak Bluechip Fund Direct Growth,2024-04-24,39.1726
120841,Kotak Bluechip Fund Direct Growth,2024-04-25,38.6573
120841,Kotak Bluechip Fund Direct Growth,2024-04-26,38.9489
120841,Kotak Bluechip Fund Direct Growth,2024-04-29,39.011
120841,Kotak Bluechip Fund Direct Growth,2024-04-30,39.0289
120841,Kotak Bluechip Fund Direct Growth,2024-05-01,38.6805
